stockid,open,high,low,close,histtime,volume
MSFT,43.93,44.17,43.51,43.87,2015-09-23,17145200
MSFT,43.45,44.13,43.27,43.91,2015-09-24,27905600
MSFT,44.48,44.73,43.76,43.94,2015-09-25,29384600
MSFT,43.83,44.09,43.21,43.29,2015-09-28,27613800
MSFT,43.37,43.57,43.05,43.44,2015-09-29,32763600
MSFT,43.88,44.3,43.66,44.26,2015-09-30,34958900
MSFT,44.75,44.75,43.75,44.61,2015-10-01,28657900
MSFT,44.27,45.57,43.92,45.57,2015-10-02,41839000
MSFT,45.75,46.89,45.7,46.63,2015-10-05,34369300
MSFT,46.33,47.18,46.22,46.75,2015-10-06,27510800
MSFT,47.1,47.35,45.95,46.8,2015-10-07,27711500
MSFT,46.56,47.52,46.5,47.45,2015-10-08,33772700
MSFT,47.45,47.54,46.92,47.11,2015-10-09,28600600
MSFT,46.98,47.07,46.5,47,2015-10-12,19769100
MSFT,46.56,47.13,46.56,46.89,2015-10-13,19987800
MSFT,46.65,47.1,46.53,46.68,2015-10-14,24697800
MSFT,47.01,47.03,46.53,47.01,2015-10-15,27189400
MSFT,47.02,47.54,46.9,47.51,2015-10-16,25779300
MSFT,47.42,47.88,47.02,47.62,2015-10-19,29387600
MSFT,47.44,47.81,47.02,47.77,2015-10-20,30802200
MSFT,47.92,47.99,47.11,47.2,2015-10-21,25144300
MSFT,47.53,48.95,47.09,48.03,2015-10-22,56637100
MSFT,52.3,54.07,52.25,52.87,2015-10-23,135227100
MSFT,52.53,54.32,52.5,54.25,2015-10-26,64633300
MSFT,53.99,54.37,53.58,53.69,2015-10-27,50999900
MSFT,53.54,53.98,52.86,53.98,2015-10-28,47000800
MSFT,53.54,53.83,53.22,53.36,2015-10-29,30202100
MSFT,53.32,53.99,52.62,52.64,2015-10-30,46619800
MSFT,52.85,53.36,52.62,53.24,2015-11-02,30285000
MSFT,52.93,54.39,52.9,54.15,2015-11-03,36596900
MSFT,54.18,54.88,54.06,54.4,2015-11-04,37087800
MSFT,54.49,54.7,54,54.38,2015-11-05,31468500
MSFT,54.09,54.98,53.96,54.92,2015-11-06,32851200
MSFT,54.55,54.87,53.56,54.16,2015-11-09,32513100
MSFT,54.07,54.13,53.27,53.51,2015-11-10,55283700
MSFT,53.7,54.2,53.46,53.65,2015-11-11,36516300
MSFT,53.48,53.98,53.19,53.32,2015-11-12,35361100
MSFT,53.07,53.29,52.53,52.84,2015-11-13,36848200
MSFT,53.08,53.89,52.85,53.77,2015-11-16,32165200
MSFT,53.17,53.53,52.85,52.97,2015-11-17,31551300
MSFT,53,53.98,52.98,53.85,2015-11-18,29710000
MSFT,53.99,54.66,53.78,53.94,2015-11-19,28149200
MSFT,54.25,54.3,53.27,54.19,2015-11-20,37147600
MSFT,54.25,54.46,53.75,54.19,2015-11-23,28235900
MSFT,53.92,54.44,53.58,54.25,2015-11-24,24600000
MSFT,54.09,54.23,53.69,53.69,2015-11-25,21005100
MSFT,53.8,54.08,53.79,53.93,2015-11-27,9009100
MSFT,54.54,54.96,54,54.35,2015-11-30,56241400
MSFT,54.41,55.23,54.3,55.22,2015-12-01,39952800
MSFT,55.32,55.96,55.06,55.21,2015-12-02,47274900
MSFT,55.49,55.77,53.93,54.2,2015-12-03,38627800
MSFT,54.12,56.23,54.1,55.91,2015-12-04,43963700
MSFT,55.79,55.97,55.29,55.81,2015-12-07,30709800
MSFT,55.47,56.1,54.99,55.79,2015-12-08,32878000
MSFT,55.37,55.87,54.51,54.98,2015-12-09,36373200
MSFT,55.39,55.66,55.01,55.27,2015-12-10,31775800
MSFT,54.71,55.1,54.01,54.06,2015-12-11,39549500
MSFT,54.33,55.21,53.68,55.14,2015-12-14,46768900
MSFT,55.66,55.9,55.09,55.2,2015-12-15,39459000
MSFT,55.54,56.25,54.76,56.13,2015-12-16,37503300
MSFT,56.36,56.79,55.53,55.7,2015-12-17,41280900
MSFT,55.77,56,54.03,54.13,2015-12-18,84684200
MSFT,54.88,55.35,54.23,54.83,2015-12-21,37246300
MSFT,54.99,55.48,54.5,55.35,2015-12-22,28322200
MSFT,55.7,55.88,55.44,55.82,2015-12-23,27279800
MSFT,55.86,55.96,55.43,55.67,2015-12-24,9570000
MSFT,55.35,55.95,54.98,55.95,2015-12-28,22458300
MSFT,56.29,56.85,56.06,56.55,2015-12-29,27731400
MSFT,56.47,56.78,56.29,56.31,2015-12-30,21704500
MSFT,56.04,56.19,55.42,55.48,2015-12-31,27334100
MSFT,54.32,54.8,53.39,54.8,2016-01-04,53778000
MSFT,54.93,55.39,54.54,55.05,2016-01-05,34079700
MSFT,54.32,54.4,53.64,54.05,2016-01-06,39518900
MSFT,52.7,53.49,52.07,52.17,2016-01-07,56564900
MSFT,52.37,53.28,52.15,52.33,2016-01-08,48754000
MSFT,52.51,52.85,51.46,52.3,2016-01-11,36943800
MSFT,52.76,53.1,52.06,52.78,2016-01-12,36095500
MSFT,53.8,54.07,51.3,51.64,2016-01-13,66883600
