stockid,price,realtime,volume
GOOG,691.02,"2016-04-28 16:00:00",2779496
GOOG,691.02,"2016-04-28 16:00:00",2780435
GOOG,691.02,"2016-04-28 16:00:00",2780836
GOOG,691.02,"2016-04-28 16:00:00",2782985
GOOG,691.02,"2016-04-28 16:00:00",2785651
GOOG,691.02,"2016-04-28 16:00:00",2788504
GOOG,691.02,"2016-04-28 16:00:00",2788957
GOOG,691.02,"2016-04-28 16:00:00",2801695
GOOG,691.02,"2016-04-28 16:00:00",2801716
GOOG,691.02,"2016-04-28 16:00:00",2802118
GOOG,691.02,"2016-04-28 16:00:00",2802414
GOOG,691.02,"2016-04-28 16:00:00",2804432
GOOG,691.02,"2016-04-28 16:00:00",2804817
GOOG,691.02,"2016-04-28 16:00:00",2806770
GOOG,691.02,"2016-04-28 16:00:00",2806911
GOOG,691.02,"2016-04-28 16:00:00",2806925
GOOG,691.02,"2016-04-28 16:00:00",2806990
GOOG,691.02,"2016-04-28 16:00:00",2806996
GOOG,691.02,"2016-04-28 16:00:00",2807086
GOOG,691.02,"2016-04-28 16:00:00",2816497
GOOG,691.02,"2016-04-28 16:00:00",2818078
GOOG,691.02,"2016-04-28 16:00:00",2827004
GOOG,691.02,"2016-04-28 16:00:00",2828776
GOOG,691.02,"2016-04-28 16:00:00",2829100
GOOG,691.02,"2016-04-28 16:00:00",2829653
GOOG,691.02,"2016-04-28 16:00:00",2830659
GOOG,691.02,"2016-04-28 16:00:00",2831724
GOOG,691.02,"2016-04-28 16:00:00",2831805
GOOG,691.02,"2016-04-28 16:00:00",2851046
GOOG,691.02,"2016-04-28 16:00:00",2851108
GOOG,691.02,"2016-04-28 16:00:00",2852428
GOOG,691.02,"2016-04-28 16:00:00",2852432
GOOG,691.02,"2016-04-28 16:00:00",2852432
GOOG,691.02,"2016-04-28 16:00:00",2852530
GOOG,691.02,"2016-04-28 16:00:00",2852531
GOOG,691.02,"2016-04-28 16:00:00",2852531
GOOG,691.02,"2016-04-28 16:00:00",2852706
GOOG,691.02,"2016-04-28 16:00:00",2852711
GOOG,691.02,"2016-04-28 16:00:00",2852915
GOOG,691.02,"2016-04-28 16:00:00",2852959
GOOG,691.02,"2016-04-28 16:00:00",2852990
GOOG,691.02,"2016-04-28 16:00:00",2853014
GOOG,691.02,"2016-04-28 16:00:00",2853014
GOOG,691.02,"2016-04-28 16:00:00",2853120
